ENTREZ GENE ID	GENE SYMBOL	number of EXPERIMENT	Chronic lymphocytic leukemia cells	Prostate cancer cells	Colorectal cancer cells	Osteosarcoma cells	Ovarian cancer cells 	Neuroblastoma cells	Breast cancer cells	Brain cancer cells	Kidney cancer cells	Leukemia cells	Ovarian cancer cells	Glioblastoma cells	Placenta choriocarcinoma cells	Bladder cancer cells	Astrocytoma cells	Duodenal cancer cells	Lung cancer cells	Squamous carcinoma cells	Cervix carcinoma cells	Osteoblasts	Glioma cells	Nasopharyngeal carcinoma cells	Mesothelioma cells	Cholangiocarcinoma cells	Transitional carcinoma cells	Pancreatic adenocarcinoma cells	Stomach cancer cells	Hepatoma cells	Epidermoid carcinoma cells	Monocytic leukemia cells	Myeloid leukemia cells	Testicular cancer cells	Pancreatic cancer cells
11031	RAB31	24	0	0	3	0	0	0	4	4	0	0	4	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11059	WWP1	24	0	4	6	0	0	0	0	2	2	4	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11065	UBE2C	24	0	2	2	0	0	0	4	1	3	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11103	KRR1	24	0	2	8	0	0	0	2	5	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11196	SEC23IP	24	0	1	3	0	2	0	3	3	2	0	8	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11218	DDX20	24	0	0	3	0	0	0	2	4	2	3	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11258	DCTN3	24	0	0	9	0	0	0	4	3	2	2	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23181	DIP2A	24	0	2	10	0	0	0	0	4	2	2	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23420	NOMO1	24	0	0	9	0	0	0	2	5	3	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25890	ABI3BP	24	0	2	3	0	0	0	2	3	2	5	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25923	ATL3	24	0	0	5	0	2	0	2	0	4	4	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25940	FAM98A	24	1	0	6	0	2	0	1	0	5	1	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25963	TMEM87A	24	0	0	5	0	2	0	1	5	1	2	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26000	TBC1D10B	24	0	1	5	0	2	0	0	3	2	2	1	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26038	CHD5	24	0	0	6	0	0	0	3	3	3	2	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26091	HERC4	24	0	0	3	0	0	0	3	3	3	2	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27000	DNAJC2	24	0	0	4	0	2	0	2	1	4	2	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27032	ATP2C1	24	0	1	3	0	2	0	0	5	1	4	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27089	UQCRQ	24	0	2	2	0	0	0	2	1	4	3	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27095	TRAPPC3	24	0	0	5	0	2	0	5	4	1	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27316	RBMX	24	0	0	2	0	2	0	3	2	4	4	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29074	MRPL18	24	0	1	4	0	0	0	1	3	5	3	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29126	CD274	24	0	1	3	0	0	0	3	2	3	2	4	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29780	PARVB	24	0	2	5	0	2	1	1	1	4	1	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50515	CHST11	24	1	0	3	0	0	0	2	2	3	4	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51096	UTP18	24	1	1	2	0	0	0	2	4	2	5	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51122	COMMD2	24	0	0	3	0	0	0	0	3	5	2	6	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51449	PCYOX1	24	0	0	5	0	2	0	2	5	1	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51477	ISYNA1	24	0	0	4	0	2	1	2	0	3	5	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51596	CUTA	24	0	1	7	0	0	0	4	0	2	3	3	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51602	NOP58	24	3	0	3	0	2	0	2	3	3	1	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53981	CPSF2	24	2	1	2	0	0	0	1	5	4	2	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54407	SLC38A2	24	0	2	5	1	2	0	1	0	0	1	3	1	0	2	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54928	IMPAD1	24	1	1	3	0	2	0	2	0	2	1	7	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55020	TTC38	24	0	1	6	0	0	0	2	1	5	1	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55191	NADSYN1	24	0	0	4	0	0	0	1	5	2	3	4	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55194	FAM176B	24	0	3	3	0	2	0	3	1	4	3	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55466	DNAJA4	24	0	7	7	0	0	0	0	3	3	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55573	CDV3	24	0	0	4	0	2	0	1	2	3	2	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55847	CISD1	24	0	0	5	0	0	0	3	2	1	4	2	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55879	GABRQ	24	0	1	4	0	0	0	3	4	3	1	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56005	C19orf10	24	0	2	7	0	0	0	2	1	4	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57003	CCDC47	24	0	2	5	0	0	0	0	5	2	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57410	SCYL1	24	0	0	6	0	0	0	0	1	3	3	4	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58488	PCTP	24	0	1	5	0	0	0	0	4	1	3	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64005	MYO1G	24	4	1	4	0	0	0	2	3	4	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64121	RRAGC	24	0	1	2	0	2	0	2	4	0	3	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66005	CHID1	24	0	2	3	0	0	0	3	0	3	3	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79567	FAM65A	24	0	0	4	0	0	0	3	1	3	2	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79631	EFTUD1	24	0	0	2	0	0	0	4	4	4	2	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79869	CPSF7	24	0	3	2	0	0	0	0	3	3	2	5	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79902	NUP85	24	1	1	4	0	0	0	1	1	1	4	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79932	KIAA0319L	24	0	1	3	0	2	0	2	1	1	2	9	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80223	RAB11FIP1	24	0	1	6	0	2	0	0	0	3	3	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81611	ANP32E	24	1	2	4	0	0	0	2	0	1	2	6	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81855	SFXN3	24	0	1	1	0	0	0	4	3	4	4	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83442	SH3BGRL3	24	2	0	7	0	0	0	1	2	1	3	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84181	CHD6	24	0	2	2	0	0	0	3	1	4	5	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84230	LRRC8C	24	0	0	2	0	2	0	2	3	3	2	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84310	C7orf50	24	0	1	4	0	0	1	1	1	3	5	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84925	DIRC2	24	0	1	5	0	0	0	1	4	2	1	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85456	TNKS1BP1	24	0	0	8	0	0	0	1	1	3	0	2	0	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91373	UAP1L1	24	0	0	3	0	0	0	2	3	5	3	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92359	CRB3	24	0	0	4	0	0	0	2	4	4	1	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92737	DNER	24	0	0	4	0	0	0	1	5	5	1	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94025	MUC16	24	0	0	6	0	2	0	2	1	4	4	2	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112936	VPS26B	24	0	0	5	0	2	0	2	3	5	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115677	NOSTRIN	24	0	3	10	0	0	0	2	1	0	2	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134147	CMBL	24	0	2	11	0	0	0	1	2	2	1	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139322	APOOL	24	0	2	1	0	0	0	2	5	2	4	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140838	NANP	24	0	0	6	0	0	0	1	2	4	4	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144535	C12orf55	24	0	0	4	0	0	0	2	2	3	4	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
199731	CADM4	24	0	1	2	0	0	0	4	1	4	3	3	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
346389	MACC1	24	0	0	12	0	0	0	2	1	1	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
374897	SBSN	24	0	0	4	0	0	0	2	1	3	2	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
392490	FLJ44635	24	0	1	6	0	0	0	1	2	2	2	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
552900	BOLA2	24	0	0	5	0	0	0	3	2	3	2	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	ACAA1	23	0	1	11	0	0	0	2	1	1	1	3	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	ACADSB	23	0	1	5	0	0	0	4	1	5	2	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
394	ARHGAP5	23	0	1	4	0	0	0	2	3	3	3	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
435	ASL	23	0	0	7	0	2	0	1	1	1	5	1	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
590	BCHE	23	1	2	4	0	0	0	2	4	2	1	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
813	CALU	23	0	2	6	0	2	0	2	1	2	1	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
818	CAMK2G	23	0	0	5	0	0	0	2	3	5	1	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
828	CAPS	23	0	1	2	0	0	0	2	1	5	3	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
861	RUNX1	23	0	1	3	0	0	0	2	4	3	3	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
954	ENTPD2	23	0	1	4	0	2	0	2	2	1	3	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1041	CDSN	23	0	1	2	0	0	0	3	3	6	3	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1104	RCC1	23	1	1	8	0	2	0	2	2	0	1	3	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1174	AP1S1	23	0	0	6	0	0	0	4	2	1	2	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1186	CLCN7	23	0	0	4	0	0	0	1	3	1	3	7	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1193	CLIC2	23	1	0	7	0	0	0	1	0	2	2	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1272	CNTN1	23	0	1	3	0	0	1	6	0	3	2	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1350	COX7C	23	0	2	5	0	0	0	3	3	2	2	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1438	CSF2RA	23	0	0	4	0	0	0	1	1	3	2	4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1455	CSNK1G2	23	0	0	9	0	0	0	2	2	1	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1780	DYNC1I1	23	0	1	5	0	0	0	4	1	4	3	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1786	DNMT1	23	0	0	6	0	0	0	1	2	4	1	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	EMD	23	0	0	5	0	0	0	4	5	3	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2243	FGA	23	1	1	5	0	0	0	3	2	4	1	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2582	GALE	23	0	0	7	0	2	0	0	2	1	1	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2647	BLOC1S1	23	0	0	9	0	0	0	2	1	2	3	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2670	GFAP	23	0	1	13	0	0	0	1	1	3	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2717	GLA	23	1	1	5	0	2	0	1	0	2	0	7	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2729	GCLC	23	0	0	6	0	0	0	0	1	3	3	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3028	HSD17B10	23	2	1	3	0	2	0	3	2	3	2	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3048	HBG2	23	0	3	6	0	0	0	1	0	3	1	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3145	HMBS	23	0	1	2	0	2	0	2	3	4	4	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3419	IDH3A	23	1	0	4	0	0	1	3	2	3	1	4	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3426	CFI	23	0	2	4	0	0	0	0	3	5	3	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3437	IFIT3	23	0	1	6	0	0	0	2	1	5	1	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3612	IMPA1	23	1	0	4	0	0	0	2	1	3	3	4	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3684	ITGAM	23	1	1	2	0	0	0	3	2	3	3	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3991	LIPE	23	0	0	5	0	0	0	2	3	2	4	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4124	MAN2A1	23	0	2	4	0	2	0	4	1	3	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4143	MAT1A	23	0	0	2	0	0	0	2	2	5	2	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4267	CD99	23	3	1	7	0	2	0	3	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4316	MMP7	23	0	2	2	0	0	0	2	4	4	3	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4680	CEACAM6	23	0	1	5	0	0	0	0	1	1	4	4	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4685	NCAM2	23	0	6	2	0	0	0	2	2	2	1	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4758	NEU1	23	1	2	5	0	0	0	2	5	1	2	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4854	NOTCH3	23	0	1	2	0	0	0	4	3	6	1	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5136	PDE1A	23	0	1	5	0	0	0	1	2	3	2	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5209	PFKFB3	23	0	0	6	0	0	0	1	3	3	4	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5333	PLCD1	23	0	2	7	0	0	0	1	5	2	1	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5414	45173	23	0	0	5	0	0	0	3	4	3	3	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5568	PRKACG	23	0	0	8	0	0	0	3	4	1	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5578	PRKCA	23	0	1	6	0	2	0	0	2	2	0	5	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5606	MAP2K3	23	0	0	2	0	0	0	0	1	6	2	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5648	MASP1	23	0	2	6	0	0	0	2	5	2	2	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5789	PTPRD	23	0	2	8	0	0	0	1	4	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5802	PTPRS	23	0	0	5	0	2	0	1	2	3	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5833	PCYT2	23	1	1	7	0	2	0	2	2	1	2	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5886	RAD23A	23	0	0	11	0	0	0	3	1	3	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5935	RBM3	23	0	4	6	0	0	0	2	1	4	2	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5983	RFC3	23	0	0	4	0	2	0	3	0	3	1	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6235	RPS29	23	2	0	7	0	0	0	1	1	1	0	6	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6241	RRM2	23	1	2	3	0	0	0	2	5	0	3	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6249	CLIP1	23	0	0	6	0	0	0	2	1	3	2	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6288	SAA1	23	0	3	5	0	0	0	0	2	1	2	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6289	SAA2	23	0	1	4	0	0	0	1	4	3	1	6	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6429	SRSF4	23	0	2	4	0	2	0	0	4	3	1	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6430	SRSF5	23	0	1	5	0	0	0	2	3	0	1	8	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6464	SHC1	23	0	1	6	0	0	0	1	1	4	2	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6476	SI	23	0	3	6	0	0	0	3	0	2	3	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6635	SNRPE	23	1	1	6	0	0	0	4	3	4	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6637	SNRPG	23	0	1	7	0	0	0	3	1	3	2	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6651	SON	23	0	0	5	0	0	0	2	0	5	4	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6718	AKR1D1	23	0	0	8	0	0	0	0	4	1	4	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6776	STAT5A	23	0	0	2	0	0	0	2	5	5	3	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6781	STC1	23	0	0	4	0	0	0	3	2	4	3	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
6783	SULT1E1	23	0	1	4	0	0	0	1	4	3	3	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6813	STXBP2	23	3	0	8	0	0	0	2	4	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6990	DYNLT3	23	0	2	3	0	0	0	1	2	6	1	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7059	THBS3	23	0	0	2	0	0	0	3	4	3	4	5	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7091	TLE4	23	0	1	5	0	0	0	3	4	3	1	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7841	MOGS	23	0	1	6	0	0	0	1	2	2	1	1	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8425	LTBP4	23	0	0	5	0	0	0	2	3	4	1	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8476	CDC42BPA	23	0	0	6	0	0	0	2	0	3	4	5	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8613	PPAP2B	23	0	2	2	0	2	0	2	1	2	4	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8669	EIF3J	23	0	1	5	0	0	0	3	2	2	3	4	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8683	SRSF9	23	0	4	4	0	2	0	3	0	1	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8772	FADD	23	0	1	5	0	0	0	2	2	3	4	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8841	HDAC3	23	0	0	4	0	2	0	2	4	5	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9026	HIP1R	23	0	1	4	0	0	0	2	2	4	2	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9112	MTA1	23	0	1	4	0	0	0	1	1	4	1	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9238	TBRG4	23	0	0	5	0	0	0	3	2	5	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9585	KIF20B	23	0	0	7	0	0	0	1	3	4	1	4	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9639	ARHGEF10	23	0	0	5	0	0	0	2	1	1	4	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9670	IPO13	23	0	1	4	0	0	0	2	1	5	1	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9743	ARHGAP32	23	0	0	5	0	0	0	2	3	1	4	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9847	KIAA0528	23	0	0	9	0	0	0	1	4	2	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10314	LANCL1	23	0	0	7	0	2	0	2	3	0	2	5	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10526	IPO8	23	0	1	7	0	0	0	2	2	2	0	6	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10589	DRAP1	23	2	0	3	0	0	0	0	4	4	2	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10613	ERLIN1	23	0	1	9	0	2	0	2	1	2	2	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10724	MGEA5	23	1	1	3	0	0	0	3	0	2	3	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
