EntrezID,Gene,Ensembl,Genomic Location,Core GESP Score ,Final GESP Score ,Integral monotopic GESP,GPCR,Ion Channel,Kinase,Enzyme,Transporter
9398,CD101,ENSG00000134256,chr1:117001750-117036476:+,8,10.5,,,,,,
10008,KCNE3,ENSG00000175538,chr11:74454841-74467729:-,8,10.5,,,1,,,
2196,FAT2,ENSG00000086570,chr5:151504093-151568944:-,8,10.5,,,,,,
113,ADCY7,ENSG00000121281,chr16:50246137-50318135:+,8,10.5,,,,,1,
2561,GABRB2,ENSG00000145864,chr5:161288429-161549044:-,8,10.5,,,1,,,
2904,GRIN2B,ENSG00000273079,chr12:13537337-13981957:-,8,10.5,,,1,,,
2210,FCGR1B,ENSG00000198019,chr1:121087345-121096310:+,8,10.5,,,,,,
57535,KIAA1324,ENSG00000116299,chr1:109113679-109206781:+,8,10.5,,,,,,
254428,SLC41A1,ENSG00000133065,chr1:205789093-205813748:-,8,10.5,,,,,,1
117247,SLC16A10,ENSG00000112394,chr6:111087503-111231194:+,8,10.5,,,,,,1
4284,MIP,ENSG00000135517,chr12:56449502-56469166:-,8,10.5,,,,,,
56114,PCDHGA1,ENSG00000204956,chr5:141330571-141512981:+,8,10.5,,,,,,
6324,SCN1B,ENSG00000105711,chr19:35030684-35040448:+,8,10.5,,,1,,,
57685,CACHD1,ENSG00000158966,chr1:64470792-64693058:+,8,10.5,,,,,,
747,DAGLA,ENSG00000134780,chr11:61680433-61747001:+,8,10.5,,,,,1,
94030,LRRC4B,ENSG00000131409,chr19:50516892-50568045:-,8,10.5,,,,,,
80024,SLC8B1,ENSG00000089060,chr12:113298759-113359493:-,8,10.5,,,,,,1
345757,FAM174A,ENSG00000174132,chr5:100535305-100586741:+,8,10.5,,,,,,
126755,LRRC38,ENSG00000162494,chr1:13474977-13514048:-,8,10.5,,,1,,,
4225,MEP1B,ENSG00000141434,chr18:32185069-32220404:+,8,10.5,,,,,,
153,ADRB1,ENSG00000043591,chr10:114044056-114046908:+,8,10,,1,,,,
2859,GPR35,ENSG00000178623,chr2:240605431-240631259:+,8,10,,1,,,,
10663,CXCR6,ENSG00000172215,chr3:45940933-45948353:+,8,10,,1,,,,
6751,SSTR1,ENSG00000139874,chr14:38207999-38213067:+,8,10,,1,,,,
2847,MCHR1,ENSG00000128285,chr22:40678750-40682814:+,8,10,,1,,,,
81285,OR51E2,ENSG00000167332,chr11:4680171-4697854:-,8,10,,1,,,,
846,CASR,ENSG00000036828,chr3:122183683-122286503:+,8,10,,1,,,,
59350,RXFP1,ENSG00000171509,chr4:158315311-158653372:+,8,10,,1,,,,
146,ADRA1D,ENSG00000171873,chr20:4220631-4249074:-,8,10,,1,,,,
151306,GPBAR1,ENSG00000179921,chr2:218259496-218263859:+,8,10,,1,,,,
5067,CNTN3,ENSG00000113805,chr3:74262568-74521140:-,8,10,,,,,,
126014,OSCAR,ENSG00000170909,chr19:54094668-54102692:-,8,10,,,,,,
624,BDKRB2,ENSG00000168398,chr14:96204679-96244166:+,8,10,,1,,,,
2151,F2RL2,ENSG00000164220,chr5:76615482-76623434:-,8,10,,1,,,,
23566,LPAR3,ENSG00000171517,chr1:84811602-84893213:-,8,10,,1,,,,
26996,GPR160,ENSG00000173890,chr3:170037929-170085403:+,8,10,,1,,,,
59352,LGR6,ENSG00000133067,chr1:202193901-202319781:+,8,10,,1,,,,
136,ADORA2B,ENSG00000170425,chr17:15944917-15975746:+,8,10,,1,,,,
2826,CCR10,ENSG00000184451,chr17:42678889-42683917:-,8,10,,1,,,,
2829,XCR1,ENSG00000173578,chr3:46017024-46027742:-,8,10,,1,,,,
57512,GPR158,ENSG00000151025,chr10:25175062-25602226:+,8,10,,1,,,,
338557,FFAR4,ENSG00000186188,chr10:93566665-93604480:+,8,10,,1,,,,
8326,FZD9,ENSG00000188763,chr7:73433783-73436120:+,8,10,,1,,,,
2918,GRM8,ENSG00000179603,chr7:126438598-127253294:-,8,10,,1,,,,
1237,CCR8,ENSG00000179934,chr3:39329706-39333511:+,8,10,,1,,,,
2843,GPR20,ENSG00000204882,chr8:141356500-141367267:-,8,10,,1,,,,
2587,GALR1,ENSG00000166573,chr18:77250549-77277896:+,8,10,,1,,,,
719,C3AR1,ENSG00000171860,chr12:8058302-8066471:-,8,10,,1,,,,
3973,LHCGR,ENSG00000138039,chr2:48686775-48755730:-,8,10,,1,,,,
1232,CCR3,ENSG00000183625,chr3:46163604-46266706:+,8,10,,1,,,,
2850,GPR27,ENSG00000170837,chr3:71754050-71756496:+,8,10,,1,,,,
8843,HCAR3,ENSG00000255398,chr12:122714756-122716892:-,8,10,,1,,,,
148,ADRA1A,ENSG00000120907,chr8:26748150-26867273:-,8,10,,1,,,,
155,ADRB3,ENSG00000188778,chr8:37962991-37966965:-,8,10,,1,,,,
83756,TAS1R3,ENSG00000169962,chr1:1331314-1335306:+,8,10,,1,,,,
553,AVPR1B,ENSG00000198049,chr1:206109692-206117699:-,8,10,,1,,,,
11148,HHLA2,ENSG00000114455,chr3:108296490-108378285:+,8,10,,,,,,
10887,PROKR1,ENSG00000169618,chr2:68643589-68658247:+,8,10,,1,,,,
2848,GPR25,ENSG00000170128,chr1:200873038-200874123:+,8,10,,1,,,,
64106,NPFFR1,ENSG00000148734,chr10:70247329-70283676:-,8,10,,1,,,,
6754,SSTR4,ENSG00000132671,chr20:23035386-23036812:+,8,10,,1,,,,
128674,PROKR2,ENSG00000101292,chr20:5302040-5314369:-,8,10,,1,,,,
3362,HTR6,ENSG00000158748,chr1:19665287-19679562:+,8,10,,1,,,,
3360,HTR4,ENSG00000164270,chr5:148451032-148677235:-,8,10,,1,,,,
2917,GRM7,ENSG00000196277,chr3:6770001-7741533:+,8,10,,1,,,,
8811,GALR2,ENSG00000182687,chr17:76074794-76077541:+,8,10,,1,,,,
8484,GALR3,ENSG00000128310,chr22:37823382-37825495:+,8,10,,1,,,,
2914,GRM4,ENSG00000124493,chr6:34018645-34155622:-,8,10,,1,,,,
390072,OR52N4,ENSG00000181074,chr11:5754693-5755729:+,8,10,,1,,,,
119774,OR52K2,ENSG00000181963,chr11:4449295-4450361:+,8,10,,1,,,,
390079,OR52E8,ENSG00000183269,chr11:5856674-5857734:-,8,10,,1,,,,
680,BRS3,ENSG00000102239,chrX:136487887-136493780:+,8,10,,1,,,,
401665,OR51T1,ENSG00000176900,chr11:4881819-4882883:+,8,10,,1,,,,
390083,OR56A3,ENSG00000184478,chr11:5947340-5948361:+,8,10,,1,,,,
196335,OR56B4,ENSG00000180919,chr11:6107684-6108835:+,8,10,,1,,,,
2916,GRM6,ENSG00000113262,chr5:178978327-178996206:-,8,10,,1,,,,
401666,OR51A4,ENSG00000205497,chr11:4946159-4947100:-,8,10,,1,,,,
83550,GPR101,ENSG00000165370,chrX:137030148-137031674:-,8,10,,1,,,,
390442,OR11H4,ENSG00000176198,chr14:20242739-20243820:+,8,10,,1,,,,
79339,OR51B4,ENSG00000183251,chr11:5301014-5301996:-,8,10,,1,,,,
338751,OR52L1,ENSG00000183313,chr11:5985892-5986985:-,8,10,,1,,,,
3361,HTR5A,ENSG00000157219,chr7:155070324-155085749:+,8,10,,1,,,,
119694,OR51F2,ENSG00000176925,chr11:4821386-4822414:+,8,10,,1,,,,
390084,OR56A5,ENSG00000188691,chr11:5967177-5968494:-,8,10,,1,,,,
401663,OR51H1,ENSG00000176904,chr11:4859656-4860564:-,8,10,,1,,,,
390061,OR51Q1,ENSG00000167360,chr11:5422111-5423206:+,8,10,,1,,,,
390078,OR52E6,ENSG00000205409,chr11:5840928-5841952:-,8,10,,1,,,,
390059,OR51M1,ENSG00000184698,chr11:5389399-5390379:+,8,10,,1,,,,
26532,OR10H3,ENSG00000171936,chr19:15741393-15742343:+,8,10,,1,,,,
1133,CHRM5,ENSG00000184984,chr15:33968720-34067457:+,8,10,,1,,,,
120796,OR56A1,ENSG00000180934,chr11:6026671-6027741:-,8,10,,1,,,,
344758,GPR149,ENSG00000174948,chr3:154337672-154429715:-,8,10,,1,,,,
219874,OR6T1,ENSG00000181499,chr11:123942785-123943873:-,8,10,,1,,,,
390058,OR51B6,ENSG00000176239,chr11:5351508-5352446:+,8,10,,1,,,,
119687,OR51A7,ENSG00000176895,chr11:4907370-4908308:+,8,10,,1,,,,
119678,OR52E2,ENSG00000176787,chr11:5058650-5059627:-,8,10,,1,,,,
2652,OPN1MW,ENSG00000268221,chrX:154182596-154196135:+,8,10,,1,,,,
401667,OR51A2,ENSG00000205496,chr11:4954772-4955713:-,8,10,,1,,,,
119692,OR51S1,ENSG00000176922,chr11:4848237-4849208:-,8,10,,1,,,,
119772,OR52M1,ENSG00000197790,chr11:4545191-4546144:+,8,10,,1,,,,
390054,OR52A5,ENSG00000171944,chr11:5131692-5132642:-,8,10,,1,,,,
390038,OR51D1,ENSG00000197428,chr11:4639715-4640838:+,8,10,,1,,,,
143502,OR52I2,ENSG00000226288,chr11:4586791-4587905:+,8,10,,1,,,,
390037,OR52I1,ENSG00000232268,chr11:4593750-4595013:+,8,10,,1,,,,
23538,OR52A1,ENSG00000182070,chr11:5151009-5186382:-,8,10,,1,,,,
79473,OR52N1,ENSG00000181001,chr11:5787854-5788816:-,8,10,,1,,,,
120793,OR56A4,ENSG00000183389,chr11:6001986-6003194:-,8,10,,1,,,,
134391,GPR151,ENSG00000173250,chr5:146513103-146516190:-,8,10,,1,,,,
119682,OR51L1,ENSG00000176798,chr11:4998983-4999930:+,8,10,,1,,,,
390081,OR52E4,ENSG00000180974,chr11:5884271-5885300:+,8,10,,1,,,,
390063,OR51I1,ENSG00000167359,chr11:5440570-5441514:-,8,10,,1,,,,
390077,OR52N2,ENSG00000180988,chr11:5820314-5821348:+,8,10,,1,,,,
390154,OR5T3,ENSG00000172489,chr11:56252200-56253222:+,8,10,,1,,,,
340980,OR52B6,ENSG00000187747,chr11:5580877-5581884:+,8,10,,1,,,,
390075,OR52N5,ENSG00000181009,chr11:5777634-5778667:-,8,10,,1,,,,
120787,OR52W1,ENSG00000175485,chr11:6199146-6200259:+,8,10,,1,,,,
138805,OR13F1,ENSG00000186881,chr9:104504263-104505222:+,8,10,,1,,,,
390036,OR52K1,ENSG00000196778,chr11:4488879-4489908:+,8,10,,1,,,,
1950,EGF,ENSG00000138798,chr4:109912884-110012266:+,8,9.5,,,,,,
2346,FOLH1,ENSG00000086205,chr11:49146635-49208670:-,8,9.5,,,,,1,
85320,ABCC11,ENSG00000121270,chr16:48166910-48247568:-,8,9.5,,,,,,1
5798,PTPRN,ENSG00000054356,chr2:219289623-219309648:-,8,9.5,,,,,1,
23213,SULF1,ENSG00000137573,chr8:69466624-69660915:+,8,9.5,,,,,1,
10894,LYVE1,ENSG00000133800,chr11:10556966-10611689:-,8,9.5,,,,,,
5172,SLC26A4,ENSG00000091137,chr7:107660635-107717809:+,8,9.5,,,,,,1
7100,TLR5,ENSG00000187554,chr1:223109406-223143282:-,8,9.5,,,,,,
3820,KLRB1,ENSG00000111796,chr12:9594551-9607886:-,8,9.5,,,,,,
81501,DCSTAMP,ENSG00000164935,chr8:104339087-104356689:+,8,9.5,,,,,,
3359,HTR3A,ENSG00000166736,chr11:113974881-113990313:+,8,9.5,,,1,,,
26154,ABCA12,ENSG00000144452,chr2:214931542-215138428:-,8,9.5,,,,,,1
7122,CLDN5,ENSG00000184113,chr22:19523024-19527545:-,8,9.5,,,,,,
3751,KCND2,ENSG00000184408,chr7:120273668-120750331:+,8,9.5,,,1,,,
50632,CALY,ENSG00000130643,chr10:133324072-133336935:-,8,9.5,,,,,,
107,ADCY1,ENSG00000164742,chr7:45574140-45723116:+,8,9.5,,,,,1,
8912,CACNA1H,ENSG00000196557,chr16:1153241-1221771:+,8,9.5,,,1,,,
26047,CNTNAP2,ENSG00000174469,chr7:146116002-148420998:+,8,9.5,,,,,,
91653,BOC,ENSG00000144857,chr3:113211003-113287459:+,8,9.5,,,,,,
2893,GRIA4,ENSG00000152578,chr11:105609994-105982092:+,8,9.5,,,1,,,
50506,DUOX2,ENSG00000140279,chr15:45092650-45114344:-,8,9.5,,,,,1,
59283,CACNG8,ENSG00000142408,chr19:53963040-53990215:+,8,9.5,,,1,,,
340024,SLC6A19,ENSG00000174358,chr5:1201595-1225117:+,8,9.5,,,,,,1
2890,GRIA1,ENSG00000155511,chr5:153489615-153813869:+,8,9.5,,,1,,,
51267,CLEC1A,ENSG00000150048,chr12:10069554-10111627:-,8,9.5,,,,,,
7104,TM4SF4,ENSG00000169903,chr3:149473974-149503281:+,8,9.5,,,,,,
3595,IL12RB2,ENSG00000081985,chr1:67307364-67396900:+,8,9.5,,,,,,
2702,GJA5,ENSG00000265107,chr1:147756199-147773362:-,8,9.5,,,,,,
2262,GPC5,ENSG00000179399,chr13:91398675-92873682:+,8,9.5,,,,,,
9378,NRXN1,ENSG00000179915,chr2:49918505-51032561:-,8,9.5,,,,,,
2556,GABRA3,ENSG00000011677,chrX:152166234-152451358:-,8,9.5,,,1,,,
200931,SLC51A,ENSG00000163959,chr3:196211487-196243178:+,8,9.5,,,,,,1
2563,GABRD,ENSG00000187730,chr1:2019324-2030751:+,8,9.5,,,1,,,
55966,AJAP1,ENSG00000196581,chr1:4654732-4792534:+,8,9.5,,,,,,
1804,DPP6,ENSG00000130226,chr7:153887097-154894285:+,8,9.5,,,,,1,
3737,KCNA2,ENSG00000177301,chr1:110593580-110631474:-,8,9.5,,,1,,,
81796,SLCO5A1,ENSG00000137571,chr8:69667047-69835064:-,8,9.5,,,,,,1
5100,PCDH8,ENSG00000136099,chr13:52842889-52848641:-,8,9.5,,,,,,
126259,TMIGD2,ENSG00000167664,chr19:4292232-4302431:-,8,9.5,,,,,,
2900,GRIK4,ENSG00000149403,chr11:120511759-120988904:+,8,9.5,,,1,,,
6555,SLC10A2,ENSG00000125255,chr13:103043998-103066846:-,8,9.5,,,,,,1
2709,GJB5,ENSG00000189280,chr1:34755047-34758512:+,8,9.5,,,,,,
1949,EFNB3,ENSG00000108947,chr17:7705202-7711378:+,8,9.5,,,,,,
2897,GRIK1,ENSG00000171189,chr21:29536933-29940033:-,8,9.5,,,1,,,
9542,NRG2,ENSG00000158458,chr5:139846779-140043299:-,8,9.5,,,,,,
51348,KLRF1,ENSG00000150045,chr12:9827481-9845007:+,8,9.5,,,,,,
170850,KCNG3,ENSG00000171126,chr2:42442017-42494097:-,8,9.5,,,1,,,
3787,KCNS1,ENSG00000124134,chr20:45092310-45101112:-,8,9.5,,,1,,,
3741,KCNA5,ENSG00000130037,chr12:5043989-5046788:+,8,9.5,,,1,,,
3748,KCNC3,ENSG00000131398,chr19:50311937-50333515:-,8,9.5,,,1,,,
9121,SLC16A5,ENSG00000170190,chr17:75087727-75106162:+,8,9.5,,,,,,1
22865,SLITRK3,ENSG00000121871,chr3:165186720-165197109:-,8,9.5,,,,,,
6529,SLC6A1,ENSG00000157103,chr3:10992724-11039247:+,8,9.5,,,,,,1
57556,SEMA6A,ENSG00000092421,chr5:116443616-116574934:-,8,9.5,,,,,,
9856,KIAA0319,ENSG00000137261,chr6:24544104-24646155:-,8,9.5,,,,,,
3755,KCNG1,ENSG00000026559,chr20:51003656-51023129:-,8,9.5,,,1,,,
387700,SLC16A12,ENSG00000152779,chr10:89430299-89556641:-,8,9.5,,,,,,1
64078,SLC28A3,ENSG00000197506,chr9:84275457-84340683:-,8,9.5,,,,,,1
57165,GJC2,ENSG00000198835,chr1:228149852-228159826:+,8,9.5,,,,,,
3746,KCNC1,ENSG00000129159,chr11:17734812-17783055:+,8,9.5,,,1,,,
55584,CHRNA9,ENSG00000174343,chr4:40335329-40355217:+,8,9.5,,,1,,,
2984,GUCY2C,ENSG00000070019,chr12:14612632-14696585:-,8,9.5,,,,1,,
120103,SLC36A4,ENSG00000180773,chr11:93144171-93197964:-,8,9.5,,,,,,1
2567,GABRG3,ENSG00000182256,chr15:26971282-27541991:+,8,9.5,,,1,,,
81033,KCNH6,ENSG00000173826,chr17:63523334-63548977:+,8,9.5,,,1,,,
163404,LPPR5,ENSG00000117598,chr1:98890245-99005032:-,8,9.5,,,,,1,
84866,TMEM25,ENSG00000149582,chr11:118531041-118547280:+,8,9.5,,,,,,
2568,GABRP,ENSG00000094755,chr5:170763350-170814047:+,8,9.5,,,1,,,
222256,CDHR3,ENSG00000128536,chr7:105876796-106033773:+,8,9.5,,,,,,
56659,KCNK13,ENSG00000152315,chr14:90061765-90185857:+,8,9.5,,,1,,,
9154,SLC28A1,ENSG00000156222,chr15:84884654-84945796:+,8,9.5,,,,,,1
1140,CHRNB1,ENSG00000170175,chr17:7445061-7457707:+,8,9.5,,,1,,,
10089,KCNK7,ENSG00000173338,chr11:65592855-65595996:-,8,9.5,,,1,,,
8869,ST3GAL5,ENSG00000115525,chr2:85839144-85889014:-,8,9.5,,,,,1,
152404,IGSF11,ENSG00000144847,chr3:118900557-119146068:-,8,9.5,,,,,,
1016,CDH18,ENSG00000145526,chr5:19472951-20575873:-,8,9.5,,,,,,
8808,IL1RL2,ENSG00000115598,chr2:102186973-102240002:+,8,9.5,,,,,,
2564,GABRE,ENSG00000102287,chrX:151953124-151974680:-,8,9.5,,,1,,,
2701,GJA4,ENSG00000187513,chr1:34792998-34795747:+,8,9.5,,,,,,
145389,SLC38A6,ENSG00000139974,chr14:60981114-61083733:+,8,9.5,,,,,,1
388611,CD164L2,ENSG00000174950,chr1:27379176-27383380:-,8,9.5,,,,,,
57210,SLC45A4,ENSG00000022567,chr8:141207166-141308305:-,8,9.5,,,,,,1
80055,PGAP1,ENSG00000197121,chr2:196833004-196927796:-,8,9.5,,,,,1,
124925,SEZ6,ENSG00000063015,chr17:28954901-29006440:-,8,9.5,,,,,,
204962,SLC44A5,ENSG00000137968,chr1:75202131-75611116:-,8,9.5,,,,,,1
2743,GLRB,ENSG00000109738,chr4:157076057-157172090:+,8,9.5,,,1,,,
83850,ESYT3,ENSG00000158220,chr3:138434586-138481686:+,8,9.5,,,,,,
3736,KCNA1,ENSG00000111262,chr12:4909905-4931361:+,8,9.5,,,1,,,
114625,ERMAP,ENSG00000164010,chr1:42817124-42844989:+,8,9.5,,,,,,
24146,CLDN15,ENSG00000106404,chr7:101232092-101238820:-,8,9.5,,,,,,
56111,PCDHGA4,ENSG00000262576,chr5:141355025-141512979:+,8,9.5,,,,,,
641700,ECSCR,ENSG00000249751,chr5:139448556-139462743:-,8,9.5,,,,,,
93107,KCNG4,ENSG00000168418,chr16:84218667-84239750:-,8,9.5,,,1,,,
1145,CHRNE,ENSG00000108556,chr17:4897774-4903074:-,8,9.5,,,1,,,
27133,KCNH5,ENSG00000140015,chr14:62699454-63102037:-,8,9.5,,,1,,,
116254,GINM1,ENSG00000055211,chr6:149566294-149591748:+,8,9.5,,,,,,
57369,GJD2,ENSG00000159248,chr15:34751032-34754965:-,8,9.5,,,,,,
6559,SLC12A3,ENSG00000070915,chr16:56865207-56915850:+,8,9.5,,,,,,1
2565,GABRG1,ENSG00000163285,chr4:46035769-46124081:-,8,9.5,,,1,,,
93377,OPALIN,ENSG00000197430,chr10:96343216-96359365:-,8,9.5,,,,,,
57101,ANO2,ENSG00000047617,chr12:5531869-5946232:-,8,9.5,,,1,,,
2560,GABRB1,ENSG00000163288,chr4:46993723-47426444:+,8,9.5,,,1,,,
116443,GRIN3A,ENSG00000198785,chr9:101569353-101738580:-,8,9.5,,,1,,,
51266,CLEC1B,ENSG00000165682,chr12:9985642-10013424:-,8,9.5,,,,,,
1088,CEACAM8,ENSG00000124469,chr19:42580241-42740384:-,8,9.5,,,,,,
1005,CDH7,ENSG00000081138,chr18:65750252-65890341:+,8,9.5,,,,,,
3386,ICAM4,ENSG00000105371,chr19:10286967-10288522:+,8,9.5,,,,,,
2557,GABRA4,ENSG00000109158,chr4:46918900-46994407:-,8,9.5,,,1,,,
2742,GLRA2,ENSG00000101958,chrX:14529298-14731812:+,8,9.5,,,1,,,
496,ATP4B,ENSG00000186009,chr13:113648804-113658186:-,8,9.5,,,,,,1
49861,CLDN20,ENSG00000171217,chr6:155264013-155276548:+,8,9.5,,,,,,
125111,GJD3,ENSG00000183153,chr17:40362931-40363815:-,8,9.5,,,,,,
133482,SLCO6A1,ENSG00000205359,chr5:102371782-102499016:-,8,9.5,,,,,,1
56147,PCDHA1,ENSG00000204970,chr5:140786136-141012347:+,8,9.5,,,,,,
2559,GABRA6,ENSG00000145863,chr5:161547063-161702593:+,8,9.5,,,1,,,
56144,PCDHA4,ENSG00000204967,chr5:140806929-141012344:+,8,9.5,,,,,,
26285,CLDN17,ENSG00000156282,chr21:30165564-30166756:-,8,9.5,,,,,,
1142,CHRNB3,ENSG00000147432,chr8:42697376-42737407:+,8,9.5,,,1,,,
1010,CDH12,ENSG00000154162,chr5:21750673-22853622:-,8,9.5,,,,,,
696,BTN1A1,ENSG00000124557,chr6:26501221-26510422:+,8,9.5,,,,,,
119679,OR52J3,ENSG00000205495,chr11:5046526-5047461:+,8,9.5,,1,,,,
259215,LY6G6F,ENSG00000204424,chr6:31706885-31710595:+,8,9.5,,,,,,
2719,GPC3,ENSG00000147257,chrX:133535745-133985895:-,8,9,,,,,,
6900,CNTN2,ENSG00000184144,chr1:205043197-205078499:+,8,9,,,,,,
200958,MUC20,ENSG00000176945,chr3:195720882-195741123:+,8,9,,,,,,
8029,CUBN,ENSG00000107611,chr10:16823964-17129831:-,8,9,,,,,,
5314,PKHD1,ENSG00000170927,chr6:51615300-52087625:-,8,9,,,,,,
266727,MDGA1,ENSG00000112139,chr6:37630679-37699306:-,8,9,,,,,,
353514,LILRA5,ENSG00000187116,chr19:54307070-54313139:-,8,9,,,,,,
8000,PSCA,ENSG00000167653,chr8:142670308-142682724:+,8,8.5,,,,,,
251,ALPPL2,ENSG00000163286,chr2:232406843-232410714:+,8,8.5,,,,,1,
55959,SULF2,ENSG00000196562,chr20:47656348-47786616:-,8,8.5,,,,,1,
388630,TRABD2B,ENSG00000269113,chr1:47760528-47996895:-,8,8.5,,,,,1,
284,ANGPT1,ENSG00000154188,chr8:107249482-107498055:-,8,8,,,,,,
248,ALPI,ENSG00000163295,chr2:232456123-232460032:+,8,8,,,,,1,
28755,TRAC,ENSG00000277734,chr14:22281105-22552155:+,8,8,,,,,,
7416,VDAC1,ENSG00000213585,chr5:133971915-134005133:-,7,16,,,,,,
3710,ITPR3,ENSG00000096433,chr6:33620365-33696574:+,7,14.5,,,1,,,
54495,TMX3,ENSG00000166479,chr18:68673688-68715298:-,7,14.5,,,,,1,
2023,ENO1,ENSG00000074800,chr1:8861002-8879249:-,7,14,,,,,1,
3312,HSPA8,ENSG00000109971,chr11:123057489-123063230:-,7,14,,,,,,
5310,PKD1,ENSG00000008710,chr16:2088710-2135898:-,7,13.5,,,,,,
8884,SLC5A6,ENSG00000138074,chr2:27199587-27212958:-,7,13.5,,,,,,1
23646,PLD3,ENSG00000105223,chr19:40348456-40380439:+,7,13.5,,,,,1,
5445,PON2,ENSG00000105854,chr7:95404863-95435329:-,7,13,,,,,1,
728,C5AR1,ENSG00000197405,chr19:47290023-47322066:+,7,13,,1,,,,
301,ANXA1,ENSG00000135046,chr9:73151757-73170393:+,7,13,,,,,,
3321,IGSF3,ENSG00000143061,chr1:116574399-116667755:-,7,13,,,,,,
10803,CCR9,ENSG00000173585,chr3:45886504-45903177:+,7,13,,1,,,,
10410,IFITM3,ENSG00000142089,chr11:319669-327537:-,7,12.5,,,,,,
8671,SLC4A4,ENSG00000080493,chr4:71187286-71572087:+,7,12.5,,,,,,1
7436,VLDLR,ENSG00000147852,chr9:2621834-2660053:+,7,12.5,,,,,,
8751,ADAM15,ENSG00000143537,chr1:155050566-155062775:+,7,12.5,,,,,1,
26503,SLC17A5,ENSG00000119899,chr6:73593379-73654155:-,7,12.5,,,,,,1
57670,KIAA1549,ENSG00000122778,chr7:138831381-138981318:-,7,12.5,,,,,,
6810,STX4,ENSG00000103496,chr16:31032889-31042975:+,7,12.5,,,,,,
79581,SLC52A2,ENSG00000185803,chr8:144354135-144361272:+,7,12.5,,,,,,1
6522,SLC4A2,ENSG00000164889,chr7:151057210-151076527:+,7,12.5,,,,,,1
285761,DCBLD1,ENSG00000164465,chr6:117453817-117569858:+,7,12.5,,,,,,
2124,EVI2B,ENSG00000185862,chr17:31303766-31314112:-,7,12.5,,,,,,
55788,LMBRD1,ENSG00000168216,chr6:69675802-69797111:-,7,12.5,,,,,,
51599,LSR,ENSG00000105699,chr19:35248330-35267964:+,7,12.5,,,,,,
54407,SLC38A2,ENSG00000134294,chr12:46358189-46372867:-,7,12.5,,,,,,1
57515,SERINC1,ENSG00000111897,chr6:122443354-122471822:-,7,12.5,,,,,,
51293,CD320,ENSG00000167775,chr19:8302127-8308356:-,7,12.5,,,,,,
5745,PTH1R,ENSG00000160801,chr3:46877746-46903799:+,7,12,,1,,,,
3071,NCKAP1L,ENSG00000123338,chr12:54497711-54548238:+,7,12,Y,,,,,
4240,MFGE8,ENSG00000140545,chr15:88898683-88913411:-,7,12,,,,,,
5028,P2RY1,ENSG00000169860,chr3:152834693-152841439:+,7,12,,1,,,,
81544,GDPD5,ENSG00000158555,chr11:75434640-75525903:-,7,12,,,,,1,
6010,RHO,ENSG00000163914,chr3:129528640-129535169:+,7,12,,1,,,,
51704,GPRC5B,ENSG00000167191,chr16:19856691-19886167:-,7,12,,1,,,,
122618,PLD4,ENSG00000166428,chr14:104924816-104937790:+,7,12,,,,,1,
2239,GPC4,ENSG00000076716,chrX:133300103-133415490:-,7,12,,,,,,
10618,TGOLN2,ENSG00000152291,chr2:85318020-85328425:-,7,12,,,,,,
135,ADORA2A,ENSG00000128271,chr22:24417879-24442360:+,7,12,,1,,,,
2706,GJB2,ENSG00000165474,chr13:20187470-20192898:-,7,11.5,,,,,,
79602,ADIPOR2,ENSG00000006831,chr12:1688574-1788678:+,7,11.5,,,,,,
57124,CD248,ENSG00000174807,chr11:66314487-66317044:-,7,11.5,,,,,,
26018,LRIG1,ENSG00000144749,chr3:66378797-66501263:-,7,11.5,,,,,,
10312,TCIRG1,ENSG00000110719,chr11:68039016-68050895:+,7,11.5,,,,,1,
162514,TRPV3,ENSG00000167723,chr17:3510502-3557995:-,7,11.5,,,1,,,
199731,CADM4,ENSG00000105767,chr19:43622368-43639839:-,7,11.5,,,,,,
22883,CLSTN1,ENSG00000171603,chr1:9729026-9824526:-,7,11.5,,,,,,
1139,CHRNA7,ENSG00000175344,chr15:32030488-32172521:+,7,11.5,,,,,,
113791,PIK3IP1,ENSG00000100100,chr22:31281593-31292534:-,7,11.5,,,,,1,
121260,SLC15A4,ENSG00000139370,chr12:128793191-128823983:-,7,11.5,,,,,,1
28962,OSTM1,ENSG00000081087,chr6:108041409-108165854:-,7,11.5,,,,,,
27293,SMPDL3B,ENSG00000130768,chr1:27934993-27959157:+,7,11.5,,,,,1,
10548,TM9SF1,ENSG00000100926,chr14:24189143-24195687:-,7,11.5,,,,,,
10791,VAMP5,ENSG00000168899,chr2:85584408-85593412:+,7,11.5,,,,,,
5024,P2RX3,ENSG00000109991,chr11:57338374-57370600:+,7,11.5,,,1,,,
480,ATP1A4,ENSG00000132681,chr1:160151570-160186977:+,7,11.5,,,,,,1
4854,NOTCH3,ENSG00000074181,chr19:15159038-15200981:-,7,11,,,,,,
775,CACNA1C,ENSG00000151067,chr12:1970786-2697950:+,7,11,,,1,,,
1268,CNR1,ENSG00000118432,chr6:88139864-88166359:-,7,11,,1,,,,
1128,CHRM1,ENSG00000168539,chr11:62908679-62921807:-,7,11,,1,,,,
4987,OPRL1,ENSG00000125510,chr20:64080173-64100643:+,7,11,,1,,,,
1880,GPR183,ENSG00000169508,chr13:99294530-99307405:-,7,11,,1,,,,
781,CACNA2D1,ENSG00000153956,chr7:81946444-82443798:-,7,11,,,1,,,
