UNIPROT	Entrez	symbol	GBM_GTEX.Y8DK.0011.R10A.SM.HAKY1	GBM_GTEX.UTHO.0011.R10A.SM.HAKY2	GBM_GTEX.R55F.0011.R10A.SM.HAKXY	GBM_GTEX.QVJO.0011.R10A.SM.HAKXV	GBM_GTEX.P44H.0011.R10A.SM.HAKXX	GBM_GTEX.RU72.0011.R10A.SM.HAKXS	GBM_GTEX.RN5K.0011.R10A.SM.HAKXU	GBM_GTEX.WVLH.0011.R10A.SM.HAKXZ	GBM_GTEX.Q2AG.0011.R10A.SM.HAKXT	GBM_GTEX.NPJ7.0011.R10A.SM.HAKXW
P35318	133	ADML	NA	-0.485598188	-1.113440202	-1.801489223	-0.868361109	-0.843783713	-0.459545495	-0.58479643	0.048535603	-0.78458456
P35354	5743	PTGS2	0.021707312	-0.153065297	-0.037730595	-0.022598289	-0.137782133	-0.272077964	0.04589047	0.059188922	0.214465698	-0.230378707
P35367	3269	HRH1	0.328636023	-0.159592816	0.196718473	-0.026791197	-0.268993857	0.201841899	-0.056256274	-0.072159963	0.057401263	-0.169706261
P35414	187	APJ	0.256206115	-0.526351771	-0.970574689	0.053468986	-1.314624959	0.042531896	-0.849830853	-0.174427238	-0.368186458	0.345186449
P35442	7058	THBS2	-1.128549357	-0.17248826	-0.366709166	-0.45449287	-0.423716213	-0.209381749	-0.367054331	-0.138431665	-1.06617846	-0.295027202
P35443	7060	THBS4	0.204270171	-0.777865923	-0.487229868	-0.492086894	-0.000899205	-0.2751877	-0.772512639	-0.200187471	-0.848942814	-0.375856154
P35475	3425	IDUA	-0.436977116	-0.159195804	-0.326056627	-0.122976704	-0.966068987	-0.299203487	-0.453376767	-0.06323914	-0.067860106	-0.304669787
P35498	6323	SCN1A	1.819926064	2.54290893	1.885389192	1.967091781	1.344246818	1.290321891	1.321217232	1.385107814	1.361620297	1.906348411
P35499	6329	SCN4A	0.058721733	-0.609944057	-0.727972704	3.626470023	0.507649045	-0.715511368	-0.839788294	-0.121410227	-0.381475122	-0.074888023
P35527	3857	KRT9	0.043858435	0.311440427	0.687815139	0.431107358	0.311997205	0.135479871	1.508863423	0.160925957	0.124134823	0.082064446
P35542	6291	SAA4	-1.745648606	-1.453385134	-1.735199544	-1.453119361	-1.583155254	-1.605393184	-1.107422716	-0.846770636	-1.466177651	-1.189667042
P35555	2200	FBN1	-0.464184289	-0.391618436	-1.02804375	-0.322336569	-1.128434625	-0.570848425	-1.045953038	-0.535775415	-1.117743206	-0.778177091
P35556	2201	FBN2	-0.038388251	-0.72231435	-1.53770464	-1.462825833	-1.646030017	-1.068936276	-2.442252135	-0.599253302	-1.011318329	-0.95317035
P35568	3667	IRS1	0.411589963	0.445832672	0.493383141	0.390866078	0.418407333	0.443833423	0.385810215	0.401628455	0.479334773	0.449602661
P35573	178	GDE	0.252562023	0.26967522	0.370436662	0.326300658	0.447319797	0.30086582	0.416648022	0.334340388	0.136091593	0.353803222
P35579	4627	MYH9	-0.888911661	-0.692766702	-0.928647701	-0.79274603	-0.768779804	-0.764219359	-0.546374084	-0.8744168	-0.85365442	-0.789740899
P35580	4628	MYH10	0.230837662	0.187208477	0.202358658	0.213033137	0.214152368	0.20795531	0.177581675	0.2091988	0.210271842	0.234729541
P35590	7075	TIE1	-1.155691273	-0.374033598	-0.892372522	-0.06189118	0.09091842	0.182911876	-0.898164126	-0.416517951	NA	0.673981805
P35606	9276	COPB2	-0.299473837	-0.260956236	-0.281490491	-0.314669585	-0.231632334	-0.341103677	-0.221570205	-0.421596954	-0.235302489	-0.361379279
P35609	88	ACTN2	1.568818233	1.242382942	1.371490317	1.272453453	1.498903629	1.485810595	1.039457576	1.618210604	1.635688498	0.85626585
P35610	6646	SOAT1	-0.638175145	-1.114291059	-1.15668356	-1.376106609	-0.815163925	-0.933227899	-1.67682863	-1.044929024	-1.490258995	-1.42149008
P35611	118	ADDA	0.600165852	0.571912904	0.556928914	0.560564056	0.555948658	0.586307251	0.688156132	0.541304923	0.510567525	0.548653892
P35612	119	ADDB	0.890308917	0.829540107	0.882661829	0.924619457	0.859510222	0.848499673	0.784460268	0.817667904	0.702444574	0.63381908
P35613	682	BASI	0.195715857	0.199186625	0.215227261	0.102204596	0.095144927	0.087298172	0.139465806	0.112611343	0.181082209	0.175512882
P35625	7078	TIMP3	0.069167453	-0.371312154	-0.815485122	0.108679181	-0.019680895	-0.570202689	-0.348263008	-0.09836701	-0.541289886	0.010184559
P35626	157	ARBK2	0.935169698	0.846440926	0.942935235	0.942173064	0.928059572	0.886744824	0.952599145	0.865264473	0.905018869	1.083905233
P35637	2521	FUS	-0.386669861	-0.36683123	-0.352793587	-0.523929135	-0.598346879	-0.523578007	-0.747462815	-0.573820113	-0.773472543	-0.495422983
P35658	8021	NUP214	-0.347637611	-0.301802219	-0.268551313	-0.394838467	-0.334273599	-0.245884592	-0.642914298	-0.32554238	-0.296070664	-0.209943314
P35659	7913	DEK	-0.805775854	-0.783027252	-0.96812443	-0.998575854	-0.895739263	-0.766679523	-0.909072521	-0.873127547	-1.126061708	-0.957901021
P35711	6660	SOX5	-0.298627228	-0.683766962	-0.498285394	-0.241661175	-0.582174498	-0.154760956	-0.635233012	-0.356411902	-0.360860107	0.26858959
P35712	55553	SOX6	-0.089802812	-0.594814124	-0.701441713	-0.431714901	-1.375694157	-0.958506172	-1.673085828	-0.616979425	-0.479032476	-0.895108867
P35716	6664	SOX11	-1.623471065	-1.150458464	-0.417685814	-2.074385834	-3.103887387	-1.780259559	-2.644424117	NA	-1.95356338	NA
P35749	4629	MYH11	1.480614058	0.35313061	-0.700560622	1.242401833	-0.528164301	0.16796592	0.857028767	-0.352779517	0.533132956	0.889886603
P35754	2745	GLRX	-0.076707871	0.143034122	0.01643742	0.078839017	0.044228375	0.253603804	0.331000288	-0.037474118	0.119406428	0.232602648
P35790	1119	CHKA	0.06237978	0.154553275	-0.034788739	0.327125825	0.374151149	-0.025003092	0.10719287	-0.201621072	0.201299264	0.218607285
P35813	5494	PPM1A	0.430687928	0.454750818	0.431628775	0.486110774	0.455367449	0.479546954	0.322825807	0.356729671	0.380338191	0.455332399
P35858	3483	IGFALS	-0.944075366	-0.974452154	-0.993234357	-1.106317325	-0.51506256	-0.531030503	-0.603989738	-0.351283773	-0.851035884	-0.299676128
P35869	196	AHR	-0.264888874	-0.693582014	-0.04389813	-0.561122523	-1.119105969	-0.337152899	-0.688356272	-0.434971251	-0.761924629	-0.605186523
P35908	3849	KRT2	0.161213932	0.375568127	0.48456279	0.398612095	0.202987244	0.480587327	0.923637872	-0.088399157	0.124239683	0.214374791
P35914	3155	HMGCL	-0.069320976	-0.303996553	-0.060955217	-0.25575231	-0.084847425	-0.184515663	-0.05552096	-0.184821837	-0.181001207	-0.065733555
P35998	5701	PSMC2	-0.029696176	-0.03953159	-0.066857595	-0.103130101	-0.079313553	-0.09105715	0.024312272	-0.025656307	-0.008928325	-0.125797492
P36021	6567	SLC16A2	-0.068213369	0.116093647	0.321326352	-0.0317989	-0.862552904	0.008067895	0.014104661	0.254464078	0.355223031	0.229184044
P36222	1116	CHI3L1	-1.941250635	-1.43253503	-1.384281331	-2.280503215	-0.800582406	-1.404610719	-1.375795223	-1.36721327	-1.552866663	-0.872347441
P36269	2687	GGT5	-0.640619858	-0.553274234	-0.718735722	-0.254804746	-1.08649861	-0.426543119	-1.093544552	-0.656723208	-0.631532887	-0.211255383
P36404	402	ARL2	0.394484716	0.378481398	0.317312802	0.336626104	0.195055507	0.383373318	0.399136957	0.21102189	0.3189646	0.367018338
P36405	403	ARL3	0.244408808	0.229950074	0.252553614	0.356269398	0.371390959	0.270172302	0.439018485	0.322389567	0.214039373	0.332288928
P36507	5605	MAP2K2	0.263420231	0.267457557	0.19980025	0.205154949	0.297159372	0.300445947	0.312503285	0.185067335	0.246687721	0.22904439
P36508	7629	ZNF76	-0.463170319	-0.150225834	NA	NA	-0.278980836	0.001968136	-0.136728954	-0.2600654	0.015159323	-0.623722786
P36542	509	ATPG	0.907351211	0.728490597	0.848284452	0.81815754	0.765604901	0.610931229	0.948256301	0.805938278	0.679994422	0.751873296
P36543	529	VATE1	0.872187988	0.816549569	0.823360738	0.81283643	0.95304927	0.821238823	1.001720679	0.959638994	0.819747151	0.815097148
P36551	1371	CPOX	0.03251846	0.072156587	0.060765222	0.153332336	0.257471004	0.149725506	0.203347497	0.019215618	-0.043875375	-0.003956208
P36578	6124	RPL4	-0.768765077	-0.903415775	-0.883127336	-0.523327303	-0.574558902	-1.366706002	-1.146884686	-0.821529422	-0.631918871	-1.164887529
P36639	4521	NUDT1	-0.86827107	-1.18828535	-1.193626119	-0.650837301	-0.7070632	-0.252156053	-0.813817396	-0.434477743	-0.73569071	-0.714973641
P36776	9361	LONP1	0.22990354	0.278312175	0.342439528	0.133502353	0.282769269	0.189772025	0.281940728	0.277129194	0.319955517	0.228892013
P36871	5236	PGM1	0.093296225	0.122155197	0.138812423	0.069680276	0.102507978	0.049900373	0.121632758	0.103112633	0.123331514	0.116754597
P36873	5501	PPP1CC	0.230693245	0.109178874	0.172629645	0.266411549	0.118426324	0.422424163	0.207522822	0.185314936	0.19147011	0.250895812
P36894	657	BMR1A	0.312716864	0.27537962	0.107007235	0.263706248	-1.02056298	0.30843381	-0.191381769	0.381428257	NA	NA
P36896	91	ACV1B	0.678405724	1.965220296	0.901190507	0.585714364	0.382587784	NA	0.491075289	0.537336283	0.582718437	NA
P36897	7046	TGFBR1	-0.372568531	-0.273526289	-0.102563069	-0.097403163	-0.451839596	-0.06349916	-0.675102059	-0.285125042	-0.155581796	-0.503180558
P36915	2794	GNL1	0.414295537	0.44492863	0.403909898	0.506059869	0.438902314	0.442185191	0.428383122	0.448518526	0.477167188	0.441448204
P36954	5438	POLR2I	-0.023600049	0.133665814	-0.437552869	-0.146045239	-0.536803354	-0.07942691	0.346765969	0.113199874	-0.086046013	-0.020385035
P36955	5176	SERPINF1	-0.792999279	-0.537390514	-0.873422809	-0.76906623	-0.818845846	-0.780072571	-0.281389265	-0.488943161	-0.915624577	-0.776468518
P36956	6720	SREBF1	0.095015206	0.056795416	0.190035708	-0.153331776	0.199920388	0.322340866	0.078504707	0.136732205	-0.158412525	0.243299026
P36957	1743	DLST	0.671618514	0.613426563	0.560180739	0.643920147	0.673676827	0.54629371	0.733611088	0.698300413	0.49030423	0.7073024
P36959	2766	GMPR	-0.490689229	-0.195854428	-0.602043352	-0.406532339	-0.703526926	-0.569594754	0.062863585	-0.589873208	-0.576129128	-0.210677631
P36969	2879	GPX4	0.414118334	0.369663271	0.385043558	0.484542019	0.256910968	0.416468989	0.485362079	0.439764904	0.4195363	0.38129617
P36980	3080	CFHR2	-0.566509608	-0.666153512	-0.831134817	-1.833658577	-1.092768253	-0.75950987	-0.728527355	-1.872547273	-1.042431532	-1.318467925
P37108	6727	SRP14	-0.37877867	-0.361298201	-0.123704768	-0.218091345	-0.195160667	-0.177261065	-0.446715826	-0.258939087	-0.34674245	-0.168178733
P37173	7048	TGFBR2	0.109849244	0.126090058	-0.034574085	-0.527758232	-0.013170955	NA	-2.062515727	NA	-0.267894845	0.135454739
P37198	23636	NUP62	-0.228789276	-0.56239819	-0.281141078	-0.292473135	-0.356167139	-0.262334399	-0.377325204	-0.415818315	-0.276229571	-0.266020067
P37235	3241	HPCAL1	0.715893685	0.718996521	0.693915231	0.731267721	0.776159919	0.864809014	0.823517473	0.617907583	0.697849658	0.985122843
P37268	2222	FDFT1	0.359474416	0.169118578	0.480014571	0.529259346	0.100171595	0.277826785	0.181167804	0.27273542	0.325898992	0.620968615
P37275	6935	ZEB1	-0.779443434	-0.306874895	-0.2134969	0.01269722	-0.599091845	-0.72259551	-1.036566652	-0.816519479	-0.448838268	-0.767265412
P37287	5277	PIGA	0.091461641	-0.208599104	-0.2167313	-0.03839152	-0.272357649	-0.152974997	-0.483996646	NA	0.43327783	0.067402515
P37802	8407	TAGLN2	-1.483740524	-0.839352633	-1.258324736	-0.964893328	-1.426344789	-1.147033209	-1.664801772	-0.464519526	-0.624166813	-1.314960285
P37837	6888	TALDO1	-0.135195386	0.074584615	0.084397625	-0.156494049	-0.127727811	0.131678479	0.278035933	-0.053746534	-0.386097596	-0.098345324
P37840	6622	SNCA	1.010864399	0.753032161	1.134837992	1.047544824	0.638115072	0.668083542	0.776151566	1.024084848	1.523599396	0.893034737
P38117	2109	ETFB	0.292699206	0.19907281	0.29347816	0.278490302	0.332526153	0.219691459	0.443654323	0.296225274	0.277557376	0.260122807
P38159	27316	RBMX	-1.032500324	-0.8249057	-0.732833826	-0.96572621	-0.961263869	-0.754152257	-1.141262025	-0.374959092	-0.65683551	-0.540977349
P38398	672	BRCA1	NA	NA	-1.019466226	-5.763602187	-1.453820549	-3.104775624	-0.32993825	-4.157677043	-0.428224206	0.097514995
P38405	2774	GNAL	0.99178583	1.059669049	0.573943097	0.767650851	2.389001025	0.623733801	0.927760013	1.708805863	1.865646597	1.484501142
P38432	8161	COIL	-0.176288825	-0.115695984	-0.242027335	-0.364811303	0.029647288	-0.244399485	0.116450234	-0.167207733	-0.214683725	0.060471113
P38435	2677	GGCX	-0.050837116	-0.033455437	-0.258162643	-0.426939982	-0.246464273	0.036231287	-0.474298086	-0.134941264	0.032688398	-0.235468562
P38571	3988	LIPA	0.275959474	-0.018134119	0.141604267	0.091704356	0.027703967	0.014983014	0.44218696	0.035980625	0.33541889	-0.403595862
P38606	523	VATA	0.762608855	0.623036438	0.808198077	0.760867421	0.732855919	0.665893337	0.820336078	0.755358559	0.746075907	0.684455399
P38646	3313	HSPA9	0.313880775	0.315630789	0.29516626	0.375039041	0.210575497	0.206121794	0.328775611	0.370128897	0.299814547	0.293129393
P38919	9775	EIF4A3	-0.361674103	-0.414707421	-0.220773351	-0.370164323	-0.40540791	-0.436784644	-0.193277923	-0.210664664	-0.411044764	-0.268381607
P38935	3508	IGHMBP2	0.361546326	0.155253616	0.331257519	0.461283037	0.034749041	0.374131335	0.267551206	0.328883545	0.17873287	0.220190474
P38936	1026	CDKN1A	0.494891781	-0.709737283	0.123401313	-0.132438078	-0.195581856	-0.453140988	-0.403082308	NA	NA	-0.602098555
P39019	6223	RPS19	-0.378569938	-0.419242708	-0.458745161	-0.25067303	-0.399864464	-0.264747172	-0.473704635	-0.250707691	-0.187733364	-0.530163682
P39023	6122	RPL3	-0.897337351	-0.840596574	-0.685253918	-0.60260895	-0.281863948	-1.631304309	-0.932853894	-0.637362094	-0.728856818	-1.06152195
P39059	1306	COL15A1	-0.72845342	-0.971935646	-0.79052116	-0.754622544	-0.8046281	-0.513235199	-0.534126149	-0.200764791	-0.762956322	-0.584383813
P39060	80781	COL18A1	-0.262337874	-0.379068572	-0.779136604	-0.259488136	-0.320794559	-0.276035363	-0.371702658	-0.65962808	-0.317561493	-0.128818141
P39210	4358	MPV17	0.578053607	0.231633304	0.386513484	0.588733309	0.616349406	0.593319864	0.173311088	0.520481963	0.458972182	0.624261393
P39656	1650	DDOST	-0.541892096	-0.734003014	-0.486140776	-0.480576368	-0.604421264	-0.775748489	-0.994625703	-0.695227654	-0.430436173	-0.84041986
P39687	8125	ANP32A	-0.446989603	-0.859288941	-0.585643004	-0.250998596	-0.704383128	-0.684121468	-0.537816952	-0.58313715	-0.359807596	-0.830531097
P39748	2237	FEN1	-0.619750357	-1.053579312	-0.808333621	-0.636198981	-0.313650077	-0.609001462	-0.659364063	-0.920139636	-0.620317591	-1.06645457
P39880	1523	CUX1	-0.179124639	-0.330818435	-0.10961625	-0.393133941	-0.120867151	-0.329329888	-0.423965555	-0.194850473	-0.031653922	-0.321453399
P40121	822	CAPG	-0.28515091	-0.803085561	-0.55264874	-0.618523165	-0.092738213	-0.172160894	-0.271997227	-0.118176005	-0.391931903	-0.425731475
P40123	10486	CAP2	0.836665628	0.687956115	0.801361111	0.659481733	0.81291768	0.921061936	0.762848838	0.695373338	0.906183467	0.730109994
P40145	114	ADCY8	0.383750322	0.305364706	0.278289538	0.3996516	0.266267707	0.169799799	-0.00236068	0.284558151	0.181886086	0.218872489
P40189	3572	IL6ST	0.334688964	0.218818269	0.223004799	0.170107845	0.358198757	0.08369587	0.241140292	0.126295331	0.271692121	0.251429511
P40197	2814	GP5	0.135743435	-0.402136098	0.000705065	NA	0.08879289	0.168931501	0.015196061	-0.41294296	-0.23099012	-0.555768792
P40222	200081	TXLNA	-0.743259106	-0.731535137	-0.948973055	-0.89123095	-0.677633659	-0.830366064	-0.559894359	-0.607941894	-0.312091533	-0.733546568
P40227	908	TCPZ	0.143505745	0.134019998	0.068706702	0.482637971	0.132851827	0.088179882	0.234841161	0.140399687	0.108258093	0.217191995
P40261	4837	NNMT	-1.71131454	-1.743971402	-1.460790634	-2.348760082	-0.747585358	-0.524787608	-1.979890418	-0.502519048	-1.075880592	-0.839153542
P40306	5699	PSMB10	-1.331971687	-0.398640758	-0.528532648	-0.362380612	-0.516188059	-0.554545795	-0.259642599	-0.107628819	-0.203530839	-0.591180119
P40337	7428	VHL	-0.4853461	-0.178556018	-0.106983369	-0.138411587	NA	NA	-0.336140649	NA	-0.387852743	-0.434061511
P40424	5087	PBX1	-0.694791915	-0.59544784	0.575495243	-0.220639302	0.073845575	-0.071362733	0.039311348	-0.211944193	0.126503323	0.179391732
P40426	5090	PBX3	-0.283322355	-0.094113478	-0.787153587	-0.429662115	-0.362618884	-0.784368794	NA	-0.572192445	0.093720897	0.039597401
P40429	23521	RPL13A	-0.417005893	-0.480245148	-0.626602064	-0.819771787	-1.021414644	-1.313611308	-0.886950956	-0.399698403	-0.420485691	-0.8533433
P40616	400	ARL1	-0.05030397	-0.182124414	0.078990372	0.01992671	0.116065099	0.006993238	0.06547537	-0.004535857	0.038945341	0.169057997
P40617	10124	ARL4A	-0.551576828	NA	-0.107764503	0.149583195	0.09112537	0.177424728	0.405594926	NA	0.273409385	0.17630234
P40692	4292	MLH1	-0.326098219	-0.353132653	-0.273786715	-0.570308783	-0.288761919	-0.509789932	-0.165075142	-0.121017969	-0.267382825	-0.277353236
P40763	6774	STAT3	-0.453686268	-0.523461922	-0.270091505	-0.228366369	-0.352991564	-0.369048189	-0.309788511	-0.540482543	-0.278730634	-0.227925591
P40818	9101	USP8	0.114882413	0.084309829	0.091767517	0.041037292	-0.006965292	0.110496848	0.068840128	0.090822686	0.171754358	-0.095080962
P40855	5824	PEX19	0.016676229	0.027483969	0.020938161	0.106766915	0.143136068	0.151293074	0.181959293	0.091693187	0.030945198	0.088297995
P40925	4190	MDH1	0.726102303	0.649741085	0.754907072	0.707060288	0.690638718	0.723073255	0.748379916	0.694596758	0.544445959	0.821097721
P40926	4191	MDH2	0.652044913	0.605956156	0.656567607	0.705364577	0.690989613	0.536593609	0.640525452	0.654366889	0.606927564	0.697060933
P40937	5985	RFC5	-1.058203645	-0.574221858	-0.608755852	-0.94916263	-1.165839681	-0.663870216	-0.181404413	-0.769943837	-0.572551534	-0.739766981
P40938	5983	RFC3	-0.750702236	-0.300546764	-0.614626081	-0.606748816	-0.441934718	-0.098257843	-0.540391821	-0.554952914	-0.376827319	-0.941062774
P40939	3030	HADHA	0.148178071	0.224750336	0.108365689	0.186916108	0.157679602	0.044685959	0.197802842	0.065064244	0.081872882	0.1270672
P41091	1968	EIF2S3	-0.392802846	-0.211142117	-0.041689592	0.012256848	-0.688870488	-0.40976187	-0.227071941	-0.174164507	0.002831218	-0.529573323
P41134	3397	ID1	-0.287224154	-0.214459192	-0.045296207	-0.483436142	0.083740668	0.130989075	NA	0.357860702	NA	0.038469591
P41182	604	BCL6	-0.166589654	0.075328343	0.503825536	NA	0.025177617	-0.052716791	NA	0.082195701	-0.155441277	-0.757213224
P41208	1069	CETN2	0.068449233	0.037034702	0.001023124	-0.137276007	0.019543524	-0.043079277	0.047013472	0.146621715	0.024605286	0.122257219
P41212	2120	ETV6	-0.509700525	-0.11235175	-0.639115641	-0.587740801	-0.47152651	-1.126779018	-0.400480099	-0.36734132	-0.948482492	-0.274844798
P41214	1939	EIF2D	-0.310472837	-0.264901839	-0.193164464	-0.687428625	-0.229586086	-0.636919228	-0.372470134	-0.494233522	-0.400098534	-0.240653059
P41217	4345	CD200	1.62236136	1.279560226	0.770659438	1.487374084	0.785493071	0.98455078	1.16853721	1.130074775	0.999578525	1.400269851
P41218	4332	MNDA	-1.196630487	-1.366513249	-1.229139091	-1.31911173	-1.025227602	-1.155286291	-0.731339283	-1.358960261	-1.516856799	-1.020372031
P41219	5630	PRPH	-0.320792762	-0.524372641	-1.709817478	-0.40702678	-1.4978093	-0.484849621	-0.690426265	-0.218741971	-1.004807839	-0.239226448
P41221	7474	WNT5A	-1.293966532	0.382306648	-1.126088582	0.09427472	0.432683657	-0.902657075	-0.289085876	-0.721351783	-0.02336374	-0.45514668
P41222	5730	PTGDS	0.915215738	0.975724165	0.720367603	0.930230194	0.823938551	1.150582546	1.478889126	0.740879308	0.661523906	0.84647976
P41223	8896	BUD31	-0.858374473	-0.642043393	-0.729927592	-0.827558594	-1.07679421	-0.935493744	-0.981790984	-0.893839439	-0.73328169	-0.861644043
P41226	7318	UBA7	-0.739832912	-0.544968897	-0.798724633	-0.61780056	-1.116928489	-0.629687899	-0.46291954	-0.717341173	-0.590000829	-0.549921393
P41227	8260	NAA10	-0.089139131	0.142183283	0.127051693	0.132077538	-0.166816596	0.155067617	0.112241353	-0.087058203	-0.123021706	-0.046272525
P41229	8242	KDM5C	0.061903246	-0.049979296	0.084503466	-0.090882596	-0.026758784	0.150089878	0.097579402	-0.156520161	-0.312441283	-0.1312576
P41236	5504	PPP1R2	0.329970656	0.114724739	0.201683123	0.364786639	0.523632598	0.354819258	0.167237502	0.328747136	0.327043362	0.190999589
P41240	1445	CSK	-0.239277044	-0.330281809	-0.195318783	-0.489648949	-0.352219142	-0.343452811	-0.193587611	-0.261944231	-0.480882686	-0.222236132
P41247	8228	PNPLA4	0.302058198	0.206395992	0.01713152	0.304142203	0.07575919	0.170600017	0.219676111	NA	0.374210721	0.18663926
P41250	2617	GARS1	0.113149753	0.168535777	0.135503191	0.236903726	0.119835078	0.142149353	0.181491393	0.181408849	0.176446261	0.155290017
P41252	3376	IARS1	-0.004815402	-0.005764443	-0.014095712	0.048839221	0.021751217	-0.107670738	-0.243766732	0.01162284	0.081152454	-0.217706388
